,timestep,trust_prop,anger_prop,fear_prop,negative_prop,sadness_prop,surprise_prop,positive_prop,disgust_prop,joy_prop,anticipation_prop,trust_cnts,anger_cnts,fear_cnts,negative_cnts,sadness_cnts,surprise_cnts,positive_cnts,disgust_cnts,joy_cnts,anticipation_cnts,num_words,song_counts,WeekID,trust_prop_detrended,anger_prop_detrended,fear_prop_detrended,negative_prop_detrended,sadness_prop_detrended,surprise_prop_detrended,positive_prop_detrended,disgust_prop_detrended,joy_prop_detrended,anticipation_prop_detrended
253,1963-06-08,0.34338425420168583,0.1226899054737676,0.22233674312306734,0.3922338226593022,0.23574161617175024,0.13400772926230775,0.5206518617329817,0.10342209045701488,0.3758077014412268,0.2285031823456251,584.3333333333334,194.0,446.33333333333326,745.6666666666667,418.16666666666674,207.8333333333333,954.1666666666665,190.66666666666663,683.1666666666665,381.1666666666666,1860.166666666667,73,-343,0.0009106654642791201,0.0009106654642791201,0.0009106654642791201,0.0009106654642791201,0.0009106654642791201,0.0009106654642791201,0.0009106654642791201,0.0009106654642791201,0.0009106654642791201,0.0009106654642791201
254,1963-06-15,0.3338511315426133,0.11607995381436224,0.21324698176016055,0.3830938337320741,0.2296498302335672,0.13321028216356315,0.5188741200323801,0.09616526224602012,0.3733398093477406,0.23729654026763985,570.1666666666667,210.83333333333331,463.83333333333326,770.3333333333335,425.83333333333337,220.5,958.1666666666665,195.66666666666663,677.6666666666666,404.33333333333337,1909.833333333333,71,-342,0.008793357922014744,0.008793357922014744,0.008793357922014744,0.008793357922014744,0.008793357922014744,0.008793357922014744,0.008793357922014744,0.008793357922014744,0.008793357922014744,0.008793357922014744
255,1963-06-22,0.3454805537772859,0.11616255494323804,0.22088809951685276,0.3792349781313485,0.22001315868478008,0.1422999552696232,0.5271697845422771,0.08441437575634497,0.3825637597190973,0.247868152765701,534.1666666666667,191.83333333333331,428.83333333333326,698.3333333333335,374.83333333333337,218.5,883.1666666666665,152.66666666666669,644.6666666666666,386.33333333333337,1740.833333333333,69,-341,0.010571612498061156,0.010571612498061156,0.010571612498061156,0.010571612498061156,0.010571612498061156,0.010571612498061156,0.010571612498061156,0.010571612498061156,0.010571612498061156,0.010571612498061156
256,1963-06-29,0.3596774151539864,0.11817993995739692,0.20980130394242105,0.3705635254356161,0.2077995555120846,0.14370375290447213,0.537985319194108,0.09183232355052394,0.3840902505955723,0.26349659226272804,616.8333333333334,223.83333333333331,448.1666666666666,733.3333333333335,394.83333333333337,231.5,990.1666666666667,173.66666666666669,709.6666666666667,442.0,1876.8333333333335,72,-340,0.015628439497027025,0.015628439497027025,0.015628439497027025,0.015628439497027025,0.015628439497027025,0.015628439497027025,0.015628439497027025,0.015628439497027025,0.015628439497027025,0.015628439497027025
257,1963-07-06,0.35748076613097,0.1030036940266277,0.2031382483818064,0.37708199074442017,0.21165328136160244,0.13392276811472698,0.5377213274895217,0.08414019750300553,0.3885335073502931,0.23380871220254024,579.6666666666667,199.66666666666669,422.0,736.1666666666667,407.16666666666674,216.33333333333331,959.5,155.0,697.5,382.5,1835.5,69,-339,-0.0296878800601878,-0.0296878800601878,-0.0296878800601878,-0.0296878800601878,-0.0296878800601878,-0.0296878800601878,-0.0296878800601878,-0.0296878800601878,-0.0296878800601878,-0.0296878800601878
258,1963-07-13,0.3546142358396234,0.11948802903227193,0.2071148231436388,0.3830203205024639,0.21877340885160468,0.12640623223707514,0.5258891558440133,0.0855550801091379,0.3872792910716168,0.2402458262963084,591.6666666666667,225.66666666666669,419.0,730.1666666666667,420.16666666666674,209.33333333333331,966.5,160.0,718.5,410.5,1859.5,71,-338,0.006437114093768154,0.006437114093768154,0.006437114093768154,0.006437114093768154,0.006437114093768154,0.006437114093768154,0.006437114093768154,0.006437114093768154,0.006437114093768154,0.006437114093768154
259,1963-07-20,0.3478279172075034,0.1128210548869295,0.19412463010130832,0.38475168512746666,0.2301468379306182,0.12085761441079215,0.5229840038230325,0.08695324877539955,0.3755440109172319,0.2351370740686484,574.6666666666666,212.33333333333331,394.6666666666666,711.3333333333333,425.16666666666674,193.66666666666663,941.3333333333335,159.66666666666669,695.8333333333335,402.16666666666674,1820.5,69,-337,-0.005108752227659996,-0.005108752227659996,-0.005108752227659996,-0.005108752227659996,-0.005108752227659996,-0.005108752227659996,-0.005108752227659996,-0.005108752227659996,-0.005108752227659996,-0.005108752227659996
260,1963-07-27,0.3445757359478065,0.11401290273504422,0.20071909381400224,0.405008845662118,0.2489309260503226,0.1091203053735096,0.5186137310419631,0.08695042444016349,0.3895686874601133,0.22074135882449109,567.8333333333333,209.0,396.6666666666666,741.3333333333333,456.50000000000006,192.33333333333331,938.1666666666665,147.66666666666669,707.6666666666665,380.0,1826.5,68,-336,-0.014395715244157309,-0.014395715244157309,-0.014395715244157309,-0.014395715244157309,-0.014395715244157309,-0.014395715244157309,-0.014395715244157309,-0.014395715244157309,-0.014395715244157309,-0.014395715244157309
261,1963-08-03,0.33454347448823585,0.12018104550128032,0.20375470852632152,0.388923739581909,0.2439833986654705,0.11197802891853767,0.5312713961290466,0.08365391728963485,0.3863141077633904,0.23735062374919544,550.1666666666666,214.0,382.6666666666666,712.3333333333333,438.5,205.33333333333331,966.5,153.66666666666669,694.0,417.0,1830.833333333333,70,-335,0.016609264924704353,0.016609264924704353,0.016609264924704353,0.016609264924704353,0.016609264924704353,0.016609264924704353,0.016609264924704353,0.016609264924704353,0.016609264924704353,0.016609264924704353
262,1963-08-10,0.3250822548164188,0.1288601037665125,0.216733880708043,0.4087115044420827,0.2694836859437846,0.11535716485979593,0.5146010648051519,0.09702726981321434,0.3695334492275117,0.2375913619255201,557.1666666666666,266.0,431.33333333333326,812.6666666666665,526.3333333333333,222.3333333333333,958.6666666666665,239.66666666666669,676.5,429.00000000000006,1917.333333333333,71,-334,0.00024073817632466743,0.00024073817632466743,0.00024073817632466743,0.00024073817632466743,0.00024073817632466743,0.00024073817632466743,0.00024073817632466743,0.00024073817632466743,0.00024073817632466743,0.00024073817632466743
263,1963-08-17,0.31954905627862085,0.11593549735614385,0.19561813367287367,0.39797320112580004,0.25158245084493736,0.1241893521584022,0.5157723043364568,0.09302267884143484,0.363019859361936,0.2555966668054197,544.0,219.66666666666669,364.0,746.8333333333335,473.5,229.66666666666663,949.6666666666665,225.3333333333333,682.0,435.0,1857.5,71,-333,0.018005304879899597,0.018005304879899597,0.018005304879899597,0.018005304879899597,0.018005304879899597,0.018005304879899597,0.018005304879899597,0.018005304879899597,0.018005304879899597,0.018005304879899597
264,1963-08-24,0.33233927034296906,0.11709157098764213,0.19352969258276093,0.3829179228972184,0.2539481742563205,0.12200370175370792,0.5428359290046605,0.09449890541463493,0.3844481638695875,0.23512112012368624,537.6666666666666,205.66666666666663,337.0,688.5,457.50000000000006,213.33333333333331,897.1666666666667,213.0,657.0000000000001,392.66666666666674,1730.6666666666665,68,-332,-0.02047554668173346,-0.02047554668173346,-0.02047554668173346,-0.02047554668173346,-0.02047554668173346,-0.02047554668173346,-0.02047554668173346,-0.02047554668173346,-0.02047554668173346,-0.02047554668173346
265,1963-08-31,0.3300540216778866,0.11858971882184205,0.1893707416204415,0.3810026821090546,0.2547292919418261,0.12102925129309468,0.542343799994665,0.09088884199850353,0.37842633772099343,0.22968004496961186,528.3333333333334,216.66666666666663,335.66666666666663,697.1666666666665,474.50000000000006,232.33333333333331,907.8333333333335,206.0,658.6666666666667,409.33333333333337,1765.6666666666665,70,-331,-0.005441075154074382,-0.005441075154074382,-0.005441075154074382,-0.005441075154074382,-0.005441075154074382,-0.005441075154074382,-0.005441075154074382,-0.005441075154074382,-0.005441075154074382,-0.005441075154074382
266,1963-09-07,0.3424424785417711,0.12155729302836366,0.16927218916913184,0.3719775900071405,0.230749265611352,0.13086025907745474,0.5478456971862501,0.10507110858405244,0.383402207989606,0.2375511545347387,540.3333333333334,215.16666666666663,297.1666666666667,665.1666666666666,425.0,236.33333333333331,888.3333333333333,213.0,651.6666666666666,409.33333333333337,1714.6666666666665,69,-330,0.00787110956512685,0.00787110956512685,0.00787110956512685,0.00787110956512685,0.00787110956512685,0.00787110956512685,0.00787110956512685,0.00787110956512685,0.00787110956512685,0.00787110956512685
267,1963-09-14,0.3292848658339595,0.13128597995476712,0.1883997210563595,0.37308985272194456,0.25020612134341474,0.1329708336324026,0.5431293156713731,0.114332084518334,0.3760898812515128,0.2368215609288865,497.66666666666674,219.16666666666663,313.1666666666667,640.5,437.00000000000006,226.3333333333333,838.6666666666667,210.0,621.0,384.66666666666674,1640.333333333333,66,-329,-0.0007295936058522023,-0.0007295936058522023,-0.0007295936058522023,-0.0007295936058522023,-0.0007295936058522023,-0.0007295936058522023,-0.0007295936058522023,-0.0007295936058522023,-0.0007295936058522023,-0.0007295936058522023
268,1963-09-21,0.31895921687999496,0.1345834171624737,0.19241803583393,0.3736501349447615,0.2502371356742705,0.13648975369918565,0.5383690747936541,0.12186598636043272,0.3532023509492446,0.2492061378116763,457.33333333333337,225.16666666666663,318.1666666666667,639.1666666666666,438.00000000000006,229.3333333333333,806.8333333333333,228.0,554.6666666666666,400.33333333333337,1612.1666666666665,65,-328,0.012384576882789794,0.012384576882789794,0.012384576882789794,0.012384576882789794,0.012384576882789794,0.012384576882789794,0.012384576882789794,0.012384576882789794,0.012384576882789794,0.012384576882789794
269,1963-09-28,0.3165026671540141,0.13972550922182805,0.19636804822862888,0.37221629295005504,0.2435318185948662,0.13505043129382982,0.5366904283640977,0.12123402766516625,0.3574714520129056,0.24416122365794005,452.33333333333337,240.16666666666663,340.1666666666667,653.1666666666667,426.66666666666674,237.0,799.4999999999999,236.33333333333331,560.3333333333334,405.33333333333326,1637.833333333333,64,-327,-0.005044914153736257,-0.005044914153736257,-0.005044914153736257,-0.005044914153736257,-0.005044914153736257,-0.005044914153736257,-0.005044914153736257,-0.005044914153736257,-0.005044914153736257,-0.005044914153736257
270,1963-10-05,0.3042189165799001,0.1403208261125538,0.2011730051939271,0.3822186840080135,0.24298006565559174,0.13879540936814555,0.5166553842112005,0.11788020346905488,0.3513593066341833,0.2439476923931291,422.33333333333326,235.16666666666663,334.83333333333337,613.6666666666667,398.50000000000006,224.0,737.3333333333333,222.33333333333331,528.6666666666667,379.6666666666666,1544.5,62,-326,-0.00021353126481093998,-0.00021353126481093998,-0.00021353126481093998,-0.00021353126481093998,-0.00021353126481093998,-0.00021353126481093998,-0.00021353126481093998,-0.00021353126481093998,-0.00021353126481093998,-0.00021353126481093998
