,DATE,MonthID,S&P,S&P_detrended,Unemp,Unemp_detrended,Food&Beverage,Food&Beverage_detrended,GDP,GDP_detrended,Income,Income_detrended,LoanRate,LoanRate_detrended
460,1996-05-01,1996.3333333333333,669.119995,14.950012000000015,5.6,0.0,152.4,-0.09999999999999432,,,7956.5,99.5,13.52,-0.03666666666666707
461,1996-06-01,1996.4166666666667,670.630005,1.5100099999999657,5.3,-0.2999999999999998,153.3,0.9000000000000057,,,8004.7,48.19999999999982,,-0.05000000000000071
462,1996-07-01,1996.5,639.950012,-30.679992999999968,5.5,0.20000000000000018,153.8,0.5,11096.976,98.65400000000045,7983.8,-20.899999999999636,,-0.049999999999998934
463,1996-08-01,1996.5833333333333,651.98999,12.03997800000002,5.1,-0.40000000000000036,154.3,0.5,,,8004.2,20.399999999999636,13.37,-0.05000000000000071
464,1996-09-01,1996.6666666666667,687.330017,35.340026999999964,5.2,0.10000000000000053,155.0,0.6999999999999886,,,8023.1,18.900000000000546,,0.08333333333333393
465,1996-10-01,1996.75,705.27002,17.940003000000047,5.2,0.0,155.9,0.9000000000000057,11212.205,115.22899999999936,8022.6,-0.5,,0.08333333333333215
466,1996-11-01,1996.8333333333333,757.02002,51.75,5.4,0.20000000000000018,156.4,0.5,,,8044.5,21.899999999999636,13.62,0.08333333333333393
467,1996-12-01,1996.9166666666667,740.73999,-16.28003000000001,5.4,0.0,156.6,0.19999999999998863,,,8072.0,27.5,,-0.05333333333333279
468,1997-01-01,1997.0,786.159973,45.419983,5.3,-0.10000000000000053,156.3,-0.29999999999998295,11284.587,72.3819999999996,8095.1,23.100000000000364,,-0.05333333333333279
469,1997-02-01,1997.0833333333333,790.820007,4.660033999999996,5.2,-0.09999999999999964,156.9,0.5999999999999943,,,8117.7,22.599999999999454,13.46,-0.05333333333333279
470,1997-03-01,1997.1666666666667,757.119995,-33.700012000000015,5.2,0.0,157.0,0.09999999999999432,,,8156.2,38.5,,0.11666666666666714
471,1997-04-01,1997.25,801.340027,44.22003199999995,5.1,-0.10000000000000053,157.0,0.0,11472.136999999999,187.54999999999927,8162.4,6.199999999999818,,0.11666666666666536
472,1997-05-01,1997.3333333333333,848.2800289999999,46.940001999999936,4.9,-0.1999999999999993,157.1,0.09999999999999432,,,8198.2,35.80000000000109,13.81,0.11666666666666714
473,1997-06-01,1997.4166666666667,885.1400150000001,36.85998600000016,5.0,0.09999999999999964,157.4,0.30000000000001137,,,8224.5,26.299999999999272,,0.009999999999999787
474,1997-07-01,1997.5,954.3099980000001,69.169983,4.9,-0.09999999999999964,157.7,0.29999999999998295,11615.636,143.49900000000162,8255.6,31.100000000000364,,0.009999999999999787
475,1997-08-01,1997.5833333333333,899.4699710000001,-54.840026999999964,4.8,-0.10000000000000053,158.2,0.5,,,8298.5,42.899999999999636,13.84,0.009999999999999787
476,1997-09-01,1997.6666666666667,947.2800289999999,47.8100579999998,4.9,0.10000000000000053,158.4,0.20000000000001705,,,8320.2,21.700000000000728,,0.22000000000000064
